Sentence,JSON
@united  what is the real deal with the delay on flight UA 1032 from Denver to Vegas?,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@united UA63 from Madrid arrived no agent mass confusion we sent to and fro by 3 UA employees. MaryJo was rude and unhelpful.,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@united system failure again = bad trend.  Software projects are like flying an airplane; there's no such thing as an emergency takeoff.,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@united lots of reports of system failures delaying flights over the last week. Currently sitting on the tarmac at OGG for over an hour.,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"@united rebooting Chicago dispatch system, need @pivotalcf as I'm tired of sitting on planes","{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 0.67}"
"@united despite shaky connections, looks like I'll get home tonight. Great job, @united - was touch and go for a while..","{""reasoning"": ""The sentiment is positive based on the content of the tweet."", ""sentiment"": 1.0, ""confidence"": 1.0}"
"@united http://t.co/hj5kq82Chn, however, is completely under your control—the price was and still is displayed on http://t.co/hj5kq82Chn.","{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@united the aircraft closest to gate was for the other flight and the one closest to our gate was going to Chicago.,"{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 0.67}"
@united can you tell me how to file a claim for clothing that had to be purchased?,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 0.68}"
@united comically on the return flight from ASE there were two United flights boarding at adjacent gates and not clear which plane to board,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 0.68}"
@united GRK13575M is the file reference,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 0.64}"
@united we would...how do I contact you to discuss? A few poor experiences with customer service but would give it a shot!,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"@united UA 746. Pacific Rim and Date Night cut out. Not constantly or randomly, but one spot, repeatably.","{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@united Been trying since 1230 to file a report.,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@united I send an email about my bad experience and you send back a generic response.  Yet another reason why I'll never fly with you again.,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@united My mom left her Kindle on flight 1544 today. Burgundy case with a light. Seat 27D. Did anyone find it?,"{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 1.0}"
@united here is the ticket # 0162424965446 please refund my unnecessary upgrade fee,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 0.66}"
"@united is horrible!! They lost our carseat and expect us to use a loner carseat, safety regulations say it's illegal to use a used car seat","{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@united thank you.,"{""reasoning"": ""The sentiment is positive based on the content of the tweet."", ""sentiment"": 1.0, ""confidence"": 1.0}"
Decisions Decisions @MandarinJourney @united:  We'd love for you to try our service. We offer status match too. http://t.co/xbQqqbRgVF ^KP”,"{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 0.66}"
Need more info on that! @united: @momsgoodeats We have great amenity kits. PJ's not included. We status match AA. ^KP”,"{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 1.0}"
"@united: I don't care that a @thehipmunk link showed me a ""wrong"" price on your site—it's your site &amp; responsibility to ensure correctness.","{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@united Do you have any flights with lie flat seating from STL to PDX around the date of March 5?,"{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 1.0}"
"@united He needs to get to home the 24th, they're telling him it'll be the 25th @ night. Is there compensation or anything that can be done?","{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 0.35}"
“@united: @mllovelace The baggage fee is waived for Premier members. Please see http://t.co/u6Duw27mDE. ^JP” what's the point of membership?,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@united wonderful bag claim people - finally have my bag. But why did I catch earlier flight? Original flight just landed. #wastedtime,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@united Dmed you. Thank you,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 0.37}"
@united thanks we'll be in touch!,"{""reasoning"": ""The sentiment is positive based on the content of the tweet."", ""sentiment"": 1.0, ""confidence"": 1.0}"
@united Thanks to Karen Salisbury at IAH for amazing customer service!  Found my daughter's bag lost on UA1516.  Made her day!,"{""reasoning"": ""The sentiment is positive based on the content of the tweet."", ""sentiment"": 1.0, ""confidence"": 1.0}"
"@united 3 days Late Flightr and my bag has not left IAD, United is not helping at all. Everyone tells me a different story","{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"@united @RenoAirport hi, when do direct flights from Houston to Reno begin?  Don't see any days in March?","{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 1.0}"
@united like continental's chicken feat fairs,"{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 0.67}"
@united can you assist with current flight status for flt# 1016 out of DFW tomorrow at 6:55am?,"{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 1.0}"
@united I left my comment with customer care. Thanks for contacting me.,"{""reasoning"": ""The sentiment is positive based on the content of the tweet."", ""sentiment"": 1.0, ""confidence"": 0.34}"
@United how do you lose a gate checked bag DEN to ORD? Direct flight. Ugh.,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"@united caught earlier flight to ORD. Gate checked bag, and you've lost it at O'Hare. original flight lands in 20minutes. #frustrating!","{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
Yes!! Thanks so much!!! 💜“@united: @whitterbug We see you spoke with our Reservations team and they've reinstated the flight. Thanks. ^EY”,"{""reasoning"": ""The sentiment is positive based on the content of the tweet."", ""sentiment"": 1.0, ""confidence"": 1.0}"
"@united captain ""on behalf of the front office, welcome on board."".... Never heard that before. I laughed...hard.  #funnycaptain","{""reasoning"": ""The sentiment is positive based on the content of the tweet."", ""sentiment"": 1.0, ""confidence"": 1.0}"
@united Can you please follow for a Dm on a missing bag?,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"@united to be clear on my luggage comment, I am referencing the photo attached. Flight 6232 to JAC http://t.co/PnBajfkmHG","{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 0.67}"
@united These are great fares!!!!!,"{""reasoning"": ""The sentiment is positive based on the content of the tweet."", ""sentiment"": 1.0, ""confidence"": 1.0}"
@united i left an item on the plane and have been calling non stop and no one has been answering can you please help,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@united awesome I'll book my next Christmas vacatinn this December any other ways you want to devalue mileage plus.,"{""reasoning"": ""The sentiment is positive based on the content of the tweet."", ""sentiment"": 1.0, ""confidence"": 0.67}"
@united what's a good number to call to speak with someone about how you can fix what you did to 50 people and their luggage on Saturday?,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@United THANK U! Secured room for the night Thx to VERY helpful customer service rep N. Dorns.. I thanked her.. Can u 2? #goodenoughmother,"{""reasoning"": ""The sentiment is positive based on the content of the tweet."", ""sentiment"": 1.0, ""confidence"": 1.0}"
@united where's my damn bag??,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@united well someone should tell that to the employees at the Denver baggage claim. Still no bag!!!!,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@united Greetings. UA Club member here. Any idea if I can use the Air Canada Lounge at YVR. Flying UA tomorrow.,"{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 1.0}"
