Sentence,JSON
"Apart from Nordea , also Ergo is competing for the position among the top three pension funds providers in Estonia .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"At this stage , a maximum of 60,000 Tulikivi Series A shares will be acquired , representing about 0.16 per cent of the company -¦ s shares outstanding .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
BasWare Order Matching automatically matches purchase invoices with approved purchase orders .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"Capacity of the facility made by Finland 's Vaahto Group is 86,000 tons of light coated paper .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"CapMan , an asset manager , has EUR 3bn worth of assets under management in the Nordic region .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"CapMan has four investment areas ( CapMan Buyout , CapMan Technology , CapMan Life Science and CapMan Real Estate ) , and each of them has a dedicated team .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
Castecka said the town hall would hold talks with other investors interested in the zone .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
Central Europe is an important market area for Honka .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"Changes being announced today will be effective after the close of trading on Friday , June 19 , 2009 .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"CHS Expo Freight is a major Finnish fair , exhibition and culture logistics company that provides logistics services to various events by land , air and sea .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
Competition authorities will have to approve the deal before it can be finalized .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"Complete name of shareholder : Otto Henrik Bernhard Nyberg For further information , please contact Maija-Liisa Friman , CEO , tel. +358 9 7597 0711 .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
Completion of the transaction is subject to a final agreement and a Due Diligence process .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
Construction is expected to be completed in the summer of 2011 .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"Demand seems to have hit bottom now , and some signs of improvement can be seen .","{""reasoning"": ""The sentiment is positive based on the financial context of the sentence."", ""sentiment"": 1.0, ""confidence"": 0.8}"
"DnB Nord of Norway is the `` most likely Nordic buyer '' for Citadele , while Nordea would be a `` good strategic fit '' , according to the document published by Pietiek .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
Donations to universities The Annual General Meeting authorized the Board of Directors to donate max .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"Dopplr members share personal and business travel plans privately with their networks , and highlight interesting places to stay , eat and explore in cities around the world .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
Dragonfly Love is another video shot from start to finish using the Nokia N8 .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"During the past 10 years the factory has produced many of Nokia 's most popular models including the Nokia 2760 , the Nokia 6300 as well as Nokia 's latest music device the Nokia 5800 Express Music .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"Elcoteq 's Electronics Manufacturing Services ( EMS ) Business Segment serves customers globally in Engineering , Manufacturing and Fulfillment services .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"Employees are also better prepared to answer calls , since they already have detailed information about the caller before they answer the phone . ''","{""reasoning"": ""The sentiment is positive based on the financial context of the sentence."", ""sentiment"": 1.0, ""confidence"": 0.8}"
"Entire paper mills may be set up , especially in the new EU member states .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"EQT has completed its exit from Salcomp , a Finnish company that makes mobile phone chargers , by selling its remaining stake to Swedish investment group Nordstjernan for about ( EURO ) 35 million ( $ 47 million ) .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
FCC Chairman Kevin Martin said that fair play required extending the same deregulatory rules to the digital subscriber lines that telecom providers use for broadband networks .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"FinancialWire ( tm ) , in cooperation with the Investrend Broadcast Syndicate , also provides complete , daily conference call and webcast schedules as a service to shareholders and investors via the FirstAlert ( tm ) Networks oeFirstAlert ( tm ) Daily .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"Following the registration , the number of issued and outstanding shares of Basware is 12,890,829 .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
Fortum had previously bought the state-held stake in TGK-10 from RAO UES during its reform .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"Furthermore , our fully electrically driven cranes are environmentally friendly .","{""reasoning"": ""The sentiment is positive based on the financial context of the sentence."", ""sentiment"": 1.0, ""confidence"": 0.8}"
GenVec is a biopharmaceutical company developing novel therapeutic drugs and vaccines .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"Goodwill and other intangible assets account for some 2.0 mln euro ( $ 2.6 mln ) of the purchase price , 20 pct of which payable in Aspo shares .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
Grapevine city officials in September approved $ 35 million in tax rebates and grants for the expansion .,"{""reasoning"": ""The sentiment is positive based on the financial context of the sentence."", ""sentiment"": 1.0, ""confidence"": 0.8}"
Gunneflo will be responsible of Oriola-KD 's Pharmaceutical Trade business in Sweden .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"Harold W. Young is an independent broker working closely with several retailers including Ahold USA , Market Basket , CVS , BJ 's Wholesale Club , Hannaford and Cumberland Farms .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"Honkarakenne mainly exports large luxury log houses to Russia to be used as one-family houses or holiday homes ; 70 % of sales go to the Moscow region , about 20 % to the St Petersburg region , and the remainder to other locations .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
However short-term rentals are becoming more popular .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
